2	0	0.000592	0	0
20	0.000593	0.000592	0.001184	0
22	0.000592	0.000592	0.001185	0
24	0.000592	0	0.001184	0
26	0.000592	0	0.001185	0
28	0.000592	0.000593	0.001184	0
30	0.000592	0	0.001185	0
32	0.000593	0.000592	0.001777	0
34	0.001184	0.000592	0.000593	0
36	0.004738	0.000592	0.000592	0.000592
38	0.001776	0.000593	0.000592	0.000592
40	0.002369	0	0	0
44	0.001777	0.000592	0.001185	0
48	0.002369	0.000592	0.000592	0.000593
52	0.002369	0	0.000592	0
56	0.002369	0	0.000593	0
60	0.002369	0.000592	0.000593	0.000592
66	0.002369	0.000592	0.001184	0
72	0.002369	0.001184	0.001185	0.000592
78	0.002961	0.000592	0.001184	0
84	0.003553	0.000593	0.001184	0
92	0.004146	0.000592	0.001777	0
100	0.004146	0.000592	0.001185	0
110	0.004738	0.000592	0.001185	0
120	0.005331	0.000592	0.001777	0.000592
132	0.005923	0.001184	0.001777	0
144	0.006515	0.001184	0.001776	0.000593
158	0.007107	0.001777	0.002369	0.000592
172	0.008884	0.001185	0.002961	0
188	0.009476	0.001185	0.002961	0.000592
206	0.009476	0.001776	0.002962	0.000592
226	0.01066	0.001777	0.002961	0
248	0.012437	0.001777	0.004146	0
272	0.013622	0.002961	0.004146	0
298	0.015398	0.002962	0.004738	0
326	0.017768	0.002961	0.00533	0.000593
358	0.019544	0.003554	0.00533	0
392	0.021321	0.003554	0.005922	0.000593
430	0.022505	0.004146	0.006514	0.000592
472	0.026651	0.004146	0.007107	0.000593
518	0.02902	0.004738	0.008884	0.000592
568	0.031981	0.006515	0.009476	0.000592
624	0.036719	0.007107	0.010069	0.000592
686	0.040273	0.007107	0.01066	0.000592
754	0.043827	0.007107	0.010661	0.000592
828	0.049156	0.008292	0.012437	0.001185
910	0.056264	0.008291	0.01599	0.000592
1000	0.062186	0.010069	0.016583	0.001184
1100	0.069293	0.013622	0.01836	0.001185
1210	0.076993	0.014213	0.021321	0.001185
1330	0.084691	0.015399	0.022506	0.001777
1462	0.09476	0.016583	0.024282	0.001184
1608	0.105421	0.017767	0.027243	0.001184
1768	0.117858	0.018952	0.030797	0.001777
1944	0.130295	0.020137	0.034351	0.001777
2138	0.148655	0.024282	0.03672	0.002369
2350	0.164053	0.030205	0.040273	0.002369
2584	0.180636	0.033166	0.043826	0.002369
2842	0.204326	0.034943	0.047972	0.002961
3126	0.224462	0.037311	0.054487	0.002961
3438	0.251707	0.040865	0.059225	0.002961
3780	0.283095	0.043235	0.062186	0.003553
4158	0.316261	0.04738	0.075216	0.004146
4572	0.347059	0.07107	0.097721	0.004146
5028	0.387331	0.068109	0.087653	0.004738
5530	0.429381	0.073439	0.098314	0.005331
6082	0.477353	0.079362	0.104828	0.005331
6690	0.529471	0.086469	0.11312	0.005922
7358	0.585735	0.092983	0.138586	0.007107
8092	0.652659	0.100682	0.148063	0.007107
8900	0.72669	0.135033	0.163461	0.007699
9790	0.813159	0.146285	0.188336	0.008884
10768	0.900219	0.157539	0.197811	0.010069
11844	1.27926	0.176491	0.24223	0.010661
13028	1.15785	0.180636	0.239861	0.011845
14330	1.23188	0.198996	0.290202	0.01303
15762	1.39712	0.217355	0.295532	0.014214
17338	1.55525	0.275396	0.33699	0.015399
19070	1.69443	0.304417	0.377855	0.017768
20976	1.87506	0.328107	0.427604	0.019545
23072	2.13565	0.349428	0.450702	0.021321
25378	2.33169	0.380224	0.493936	0.022506
27914	2.69711	0.412206	0.553754	0.025466
30704	2.88485	0.454848	0.610609	0.028428
33774	3.20703	0.510519	0.712476	0.031389
37150	3.58785	0.635484	0.775847	0.03435
40864	3.94616	0.694709	0.827965	0.038496
44950	4.43121	0.736166	0.9476	0.042642
49444	4.9441	0.797761	1.01689	0.046788
54388	5.36637	0.890743	1.11876	0.050933
59826	5.9912	0.940492	1.26149	0.056263
65808	6.63438	1.14541	1.3598	0.061002
72388	7.37825	1.31598	1.5286	0.067517
79626	8.23346	1.42258	1.72226	0.074031
87588	9.05846	1.54518	1.85197	0.081731
96346	10.0552	1.64882	2.11729	0.089429
105980	11.3765	1.82768	2.2849	0.098314
116578	15.4317	2.12736	2.57333	0.10779
128234	14.0476	2.21146	2.87419	0.119043
141056	15.389	2.72613	3.11464	0.130887
155160	17.3541	2.99205	3.54521	0.143916
170676	21.0746	3.43682	5.14961	0.158723
187742	21.0266	3.69623	4.35363	0.174122
206516	23.2725	5.04182	4.67285	0.191296
227166	25.7794	4.0504	5.40902	0.210841
249882	30.6513	4.70838	7.51683	0.232162
274870	32.296	5.25266	6.55976	0.255852
302356	35.5468	6.69894	7.15023	0.281319
332590	39.509	6.61247	7.96813	0.310339
365848	43.1868	7.09278	8.71436	0.341728
402432	47.9989	7.871	9.92433	0.375486
442674	53.0679	8.53728	10.6842	0.412798
486940	58.6221	9.22903	11.9232	0.454847
535634	65.5064	10.0801	13.0863	0.499267
589196	72.6596	12.7014	14.4023	0.549607
648114	79.307	13.7787	16.0263	0.604687
712924	90.5023	14.8584	17.8397	0.665688
784216	97.5625	16.0737	19.623	0.742681
862636	108.976	17.36	21.7841	0.850471
948898	119.783	20.3201	24.5594	1.07612
