2	0.005774	0.000154	0.000138	0.000132
20	0.003832	0.000399	0.001606	0.000309
22	0.00159	0.000297	0.001634	0.000232
24	0.001504	0.000225	0.001767	0.000231
26	0.001654	0.000254	0.001997	0.000241
28	0.001564	0.000236	0.002173	0.000244
30	0.001873	0.000266	0.002548	0.000257
32	0.003927	0.001654	0.000872	0.000503
34	0.002515	0.000824	0.000652	0.000373
36	0.003118	0.000646	0.000658	0.000381
38	0.003055	0.000743	0.000678	0.000391
40	0.003391	0.000662	0.000654	0.000403
44	0.003734	0.000643	0.000752	0.000427
48	0.005718	0.000808	0.000772	0.000447
52	0.004395	0.000804	0.000804	0.000469
56	0.004878	0.000804	0.000808	0.000489
60	0.005087	0.000796	0.000856	0.000512
66	0.006642	0.000843	0.001504	0.000542
72	0.006476	0.00092	0.001524	0.000576
78	0.007605	0.000842	0.001612	0.000638
84	0.008112	0.000898	0.001624	0.000642
92	0.009348	0.001061	0.001805	0.000688
100	0.010148	0.001151	0.001816	0.000726
110	0.012143	0.001078	0.001885	0.000782
120	0.012593	0.001195	0.001997	0.000834
132	0.013369	0.001328	0.002161	0.000898
144	0.016046	0.001315	0.002321	0.000989
158	0.017681	0.0015	0.002371	0.00104
172	0.019132	0.001572	0.00266	0.001113
188	0.020866	0.001624	0.002729	0.001203
206	0.02418	0.00186	0.003106	0.001323
226	0.027496	0.002057	0.003194	0.00143
248	0.028932	0.002132	0.003436	0.001534
272	0.032399	0.002359	0.003699	0.001676
298	0.037199	0.002456	0.003837	0.001813
326	0.040125	0.002542	0.004259	0.001968
358	0.046273	0.002646	0.004463	0.00214
392	0.050849	0.002995	0.004858	0.002294
430	0.057526	0.003292	0.005279	0.002496
472	0.064666	0.00363	0.005644	0.002724
518	0.069977	0.003824	0.006165	0.003
568	0.079503	0.004125	0.006677	0.003264
624	0.089091	0.004609	0.007222	0.003567
686	0.097715	0.004966	0.007782	0.003901
754	0.24847	0.007076	0.014991	0.007739
828	0.119631	0.005967	0.009336	0.004688
910	0.136276	0.006448	0.010157	0.005087
1000	0.151331	0.007011	0.014382	0.005659
1100	0.171132	0.007699	0.015346	0.006117
1210	0.190896	0.008451	0.013394	0.006741
1330	0.209027	0.009155	0.014521	0.00738
1462	0.234444	0.010027	0.015825	0.008065
1608	0.2894	0.012838	0.026458	0.01132
1768	0.344563	0.020262	0.03203	0.012207
1944	0.406639	0.021113	0.066033	0.016794
2138	0.38221	0.014454	0.022723	0.011753
2350	0.403175	0.015661	0.024705	0.012833
2584	0.500688	0.03301	0.037259	0.014204
2842	0.57441	0.019081	0.029632	0.015559
3126	0.581937	0.029474	0.044824	0.021744
3438	0.30841	0.011033	0.017576	0.006424
3780	0.264173	0.013508	0.0269	0.008879
4158	0.29535	0.01487	0.018101	0.008165
4572	0.269043	0.038018	0.018286	0.007904
5028	0.323723	0.010539	0.019874	0.008671
5530	0.337645	0.011511	0.017741	0.009534
6082	0.372136	0.012688	0.019457	0.01047
6690	0.469062	0.020281	0.03366	0.018094
7358	0.459078	0.015287	0.023335	0.012649
8092	0.51338	0.016806	0.031626	0.013904
8900	0.572261	0.018462	0.03462	0.015284
9790	0.633194	0.020304	0.031039	0.016803
10768	0.910227	0.022793	0.041863	0.018496
11844	0.819673	0.03649	0.113321	0.033605
13028	1.00157	0.03121	0.058496	0.025867
14330	1.40099	0.03458	0.052354	0.02847
15762	1.27404	0.038487	0.057476	0.031332
17338	1.69901	0.061866	0.099636	0.050681
19070	1.54566	0.040166	0.060255	0.032784
20976	1.60985	0.043415	0.080886	0.036145
23072	1.64313	0.047768	0.089269	0.039625
25378	1.84088	0.052969	0.080066	0.043638
27914	2.21934	0.058233	0.088084	0.048101
30704	2.3747	0.06444	0.118575	0.052954
33774	2.53981	0.070752	0.106977	0.257574
37150	2.83143	0.077547	0.117881	0.102197
40864	3.073	0.282189	0.157992	0.07074
44950	3.7705	0.093936	0.142607	0.078038
49444	3.98017	0.103347	0.191596	0.086044
54388	4.58264	0.114463	0.210773	0.094767
59826	4.77298	0.125926	0.190781	0.104572
65808	5.3113	0.138046	0.255458	0.114931
72388	6.05533	0.152118	0.280888	0.126416
79626	6.72608	0.1669	0.253702	0.138934
87588	7.36534	0.184003	0.339888	0.152913
96346	8.19836	0.201808	0.307337	0.168049
105980	9.01275	0.222173	0.468459	0.21372
116578	9.9156	0.41753	0.371991	0.204083
128234	11.1495	0.269515	0.408997	0.223397
141056	12.2062	0.511094	0.547959	0.245688
155160	13.4852	0.325458	0.602928	0.270147
170676	14.6972	0.476475	0.663386	0.297091
187742	16.294	0.392545	0.598209	0.326696
206516	18.1888	0.433001	0.802975	0.359356
227166	19.7788	0.474877	0.723885	0.395179
249882	22.105	0.522533	0.796148	0.434826
274870	24.525	0.575781	0.876054	0.478582
302356	27.5688	0.635209	1.17746	0.526613
332590	30.6793	0.699568	1.06274	0.57759
365848	33.7356	0.771228	1.43583	0.638
402432	37.0766	0.848698	1.58193	0.703615
442674	41.0441	0.936828	1.43522	0.774346
486940	47.1773	1.08016	1.94011	0.858658
535634	55.4771	1.34608	2.00952	1.0996
589196	59.2423	1.32209	2.34345	1.16087
648114	61.3155	1.44694	2.18777	1.17858
712924	69.009	1.60614	2.92486	1.31812
784216	76.3523	1.83279	3.22749	1.45156
862636	84.5104	1.95626	3.60595	1.63386
948898	95.7539	2.22554	3.31328	1.83304
