2	0.00986	0.000448	0.000291	0.000249
20	0.004872	0.002065	0.00265	0.001955
22	0.004373	0.002041	0.00255	0.001989
24	0.004245	0.002214	0.0025	0.001804
26	0.005113	0.002436	0.003128	0.002294
28	0.005319	0.002289	0.002767	0.002157
30	0.005735	0.002564	0.00336	0.002642
32	0.006462	0.002785	0.003197	0.002444
34	0.006466	0.002943	0.003803	0.002624
36	0.007386	0.002982	0.004219	0.002849
38	0.00798	0.003353	0.004263	0.003064
40	0.007842	0.003455	0.004377	0.003081
44	0.008691	0.003687	0.004989	0.003609
48	0.009418	0.00407	0.004982	0.003631
52	0.010997	0.004962	0.005814	0.004647
56	0.011372	0.004536	0.006041	0.004555
60	0.011838	0.005243	0.006414	0.005116
66	0.014225	0.005876	0.007278	0.005263
72	0.015519	0.00626	0.008357	0.005654
78	0.016594	0.007206	0.00888	0.006259
84	0.018963	0.00785	0.009718	0.007162
92	0.020671	0.00824	0.010278	0.007846
100	0.023204	0.00894	0.011022	0.008512
110	0.025362	0.009835	0.011974	0.009241
120	0.027424	0.011123	0.013028	0.010541
132	0.166601	0.011984	0.014673	0.010749
144	0.035162	0.012979	0.017181	0.012018
158	0.037851	0.015373	0.018255	0.013338
172	0.043463	0.016481	0.020542	0.015416
188	0.046092	0.017319	0.020893	0.016369
206	0.05163	0.019557	0.023888	0.019514
226	0.058982	0.020397	0.025255	0.020004
248	0.062136	0.023455	0.026793	0.055651
272	0.070784	0.025838	0.03215	0.023038
298	0.078233	0.02876	0.036301	0.025616
326	0.084702	0.032091	0.038617	0.02824
358	0.095842	0.035072	0.042238	0.032477
392	0.103443	0.036972	0.045342	0.034629
430	0.121069	0.043322	0.050617	0.04088
472	0.129864	0.046552	0.054424	0.042833
518	0.143685	0.049873	0.057173	0.044989
568	0.160766	0.055962	0.070354	0.05042
624	0.179565	0.063174	0.075358	0.057203
686	0.19927	0.077251	0.132742	0.085034
754	0.27179	0.167691	0.119752	0.112702
828	0.331914	0.149542	0.165477	0.121542
910	0.277638	0.090681	0.109907	0.085848
1000	0.302278	0.103591	0.115024	0.09578
1100	0.34076	0.113195	0.140686	0.102204
1210	0.360204	0.047912	0.056956	0.042063
1330	0.153855	0.053093	0.063427	0.048555
1462	0.170645	0.058073	0.067518	0.054295
1608	0.190378	0.062691	0.075104	0.060385
1768	0.182304	0.059283	0.070014	0.057281
1944	0.201933	0.066129	0.075974	0.064083
2138	0.316458	0.073365	0.156501	0.094475
2350	0.31066	0.082221	0.099862	0.073413
2584	0.40327	0.092376	0.107181	0.08136
2842	0.306962	0.101124	0.119154	0.092998
3126	0.341634	0.108868	0.12913	0.101739
3438	0.413431	0.127592	0.144638	0.119036
3780	0.426783	0.136253	0.157899	0.124944
4158	0.613137	0.148354	0.167432	0.13292
4572	0.529575	0.167466	0.203642	0.149819
5028	0.738048	0.218616	0.256959	0.195833
5530	0.920688	0.243367	0.286232	0.268849
6082	0.949142	0.25988	0.301917	0.283857
6690	1.34204	0.403402	0.35366	0.288698
7358	1.03474	0.317138	0.488029	0.311995
8092	0.983351	0.305436	0.339355	0.279185
8900	1.13351	0.44609	0.412604	0.307239
9790	1.25794	0.386506	0.455537	0.341938
10768	1.35219	0.428722	0.505258	0.399987
11844	1.74775	0.466388	0.542434	0.437664
13028	1.9521	0.929447	0.63028	0.50208
14330	1.97017	0.550442	0.650983	0.521198
15762	2.27907	0.630035	0.709225	0.59219
17338	2.75887	0.697667	0.832739	0.82786
19070	2.55453	0.913615	0.934335	0.698276
20976	2.9864	0.875017	1.12655	0.875233
23072	3.33703	0.960795	1.11934	0.888942
25378	3.63035	1.21575	1.23359	0.983828
27914	3.9556	2.03192	2.62722	1.15402
30704	4.46412	1.44965	1.47981	1.33146
33774	5.88884	1.80807	1.94735	1.46845
37150	6.36242	1.96963	2.32029	1.74888
40864	7.00999	2.03524	2.55704	1.82788
44950	7.8942	2.35255	2.84478	2.25835
49444	8.55862	2.65311	2.85769	2.40371
54388	9.84574	3.7743	4.40446	3.56051
59826	12.4051	3.48257	3.58208	3.00747
65808	12.7304	3.63587	4.00561	3.1151
72388	11.8983	3.26425	4.05786	3.07357
79626	12.6177	3.83032	4.37394	3.45464
87588	13.8088	4.07467	4.83221	4.10982
96346	18.5658	4.61286	5.43079	5.1825
105980	17.4932	5.09659	6.16974	4.81856
116578	19.0822	5.33446	6.29283	4.99399
128234	20.3155	5.95328	6.70474	5.45658
141056	23.022	6.81255	8.07498	5.93163
155160	25.4621	7.4803	8.8412	6.65618
170676	28.3042	8.3743	9.94493	7.59986
187742	31.0008	9.16561	10.7683	8.42156
206516	35.6456	10.1226	12.5061	9.63536
227166	38.3128	10.81	13.0287	10.2628
249882	42.7849	12.3087	14.3765	11.5494
274870	53.2409	14.3391	16.8035	12.6194
302356	58.9565	15.3819	18.389	13.759
332590	57.796	16.948	20.112	15.0479
365848	64.5009	18.9193	22.3298	17.07
402432	71.1025	20.1169	24.4925	18.7362
442674	81.1676	22.8319	26.9265	21.5512
486940	88.2123	24.934	29.8445	22.8291
535634	96.6861	27.3658	32.2389	24.5694
589196	109.285	30.5576	37.6403	27.4381
648114	118.951	34.1304	41.6402	30.9733
712924	132.104	37.9536	46.4478	35.2226
784216	144.485	41.4554	50.0278	37.6257
862636	162.853	48.0571	56.9813	44.5063
948898	180.784	53.7548	71.0679	54.4411
