2	0.000592	0	0	0
20	0.002369	0.001777	0.001184	0.000592
22	0.001776	0.000593	0.000592	0.000592
24	0.002369	0.000592	0.000592	0
26	0.001776	0.001185	0.000592	0
28	0.001777	0.001184	0.001185	0.000592
30	0.002369	0.001184	0.001185	0
32	0.002369	0.001777	0.001184	0.000593
34	0.002369	0.001777	0.001185	0.000592
36	0.003553	0.001185	0.001776	0
38	0.003554	0.001184	0.001185	0
40	0.003553	0.001185	0.001184	0
44	0.004146	0.001777	0.001184	0.000592
48	0.004145	0.001777	0.001777	0.000592
52	0.004738	0.001777	0.002369	0
56	0.00533	0.002369	0.001777	0
60	0.005922	0.002369	0.002369	0.000593
66	0.006515	0.002369	0.002961	0.000592
72	0.006514	0.002962	0.002961	0.000592
78	0.0077	0.002369	0.002961	0.000592
84	0.008292	0.002961	0.002961	0.000592
92	0.008884	0.003553	0.003554	0.000592
100	0.009476	0.003554	0.003553	0.000592
110	0.010661	0.004738	0.004145	0.001185
120	0.011845	0.004738	0.005331	0.001184
132	0.01303	0.00533	0.005331	0.000592
144	0.015399	0.005922	0.006514	0.001185
158	0.017176	0.005922	0.005923	0.001184
172	0.018952	0.005922	0.006515	0.001185
188	0.020137	0.007107	0.007699	0.001777
206	0.022505	0.0077	0.008883	0.001184
226	0.025467	0.010068	0.010661	0.001776
248	0.02902	0.010661	0.011845	0.001777
272	0.031389	0.011845	0.013029	0.002369
298	0.033758	0.013029	0.014214	0.002369
326	0.037904	0.012437	0.013622	0.002369
358	0.043234	0.014214	0.015398	0.002369
392	0.047973	0.015398	0.017176	0.002961
430	0.05271	0.018359	0.019545	0.002961
472	0.058041	0.022505	0.024875	0.003553
518	0.066332	0.02369	0.026652	0.003553
568	0.072847	0.027243	0.030205	0.003554
624	0.081138	0.027244	0.029612	0.004145
686	0.090022	0.029021	0.032573	0.004738
754	0.098906	0.033758	0.036127	0.00533
828	0.109567	0.036719	0.040866	0.00533
910	0.123781	0.043234	0.04738	0.005923
1000	0.135625	0.049157	0.053302	0.007107
1100	0.149839	0.055671	0.061593	0.007107
1210	0.169383	0.059818	0.065147	0.008291
1330	0.186558	0.058041	0.063371	0.008884
1462	0.209064	0.068701	0.072255	0.009476
1608	0.229793	0.075808	0.083507	0.01066
1768	0.256444	0.087061	0.095944	0.011253
1944	0.365418	0.14747	0.12378	0.014806
2138	0.370156	0.132071	0.143917	0.016583
2350	0.361865	0.127334	0.13681	0.015399
2584	0.482683	0.122004	0.184782	0.027243
2842	0.440634	0.140363	0.146878	0.01836
3126	0.487422	0.152208	0.165237	0.020137
3438	0.533617	0.181229	0.18952	0.023098
3780	0.599949	0.213803	0.230977	0.024874
4158	0.676349	0.233346	0.251706	0.027243
4572	0.738536	0.266512	0.280134	0.030205
5028	0.820265	0.261775	0.283095	0.032573
5530	0.911472	0.289018	0.30264	0.036128
6082	1.00623	0.320407	0.35298	0.039681
6690	1.12172	0.361272	0.395622	0.043827
7358	1.47293	0.43175	0.53717	0.048565
8092	1.38705	0.474984	0.511111	0.053303
8900	1.5357	0.538947	0.602911	0.058633
9790	1.7039	0.566783	0.608241	0.064555
10768	1.88632	0.583366	0.639629	0.07107
11844	2.09893	0.677533	0.875937	0.078177
13028	2.32103	0.741496	0.807829	0.094168
14330	2.69711	0.85284	0.920948	0.094167
15762	2.87182	1.00623	1.04295	0.103644
17338	3.3243	1.10514	1.16199	0.114304
19070	3.53099	1.1999	1.2917	0.133256
20976	3.93491	1.29347	1.32723	0.137994
23072	4.37436	1.36751	1.42732	0.152208
25378	4.81381	1.6204	1.60855	0.167015
27914	5.33439	1.75128	1.82117	0.184189
30704	6.04687	2.08353	2.14394	0.201958
33774	6.57279	2.35242	2.37788	0.222686
37150	7.33738	2.49574	2.7125	0.245191
40864	8.11027	2.45724	2.63018	0.270065
44950	9.02292	2.73915	2.97606	0.297309
49444	10.0617	3.08444	3.6986	0.326922
54388	10.9732	3.68675	3.72999	0.359495
59826	12.2542	4.10666	4.37613	0.395623
65808	13.6733	4.52834	4.93699	0.435304
72388	15.1646	5.14191	5.57721	0.479722
79626	16.8501	5.27043	5.62874	0.527102
87588	18.7382	5.65599	5.9604	0.580405
96346	20.6488	6.37971	6.92873	0.638445
105980	22.6755	7.23315	7.63232	0.701816
116578	25.3104	8.26958	8.58999	0.771701
128234	28.091	9.35162	9.63294	0.849286
141056	31.1085	10.5041	11.0934	0.93457
155160	34.3292	11.3475	11.9936	1.02815
170676	38.2161	11.5335	12.3395	1.1312
187742	42.2191	12.9946	13.7402	1.24372
206516	46.7883	14.487	15.6419	1.36869
227166	52.0049	16.5451	17.6526	1.5055
249882	56.8127	23.6053	22.6684	1.65652
274870	63.9221	21.7693	23.8611	1.9183
302356	71.1031	23.4016	24.5292	2.09242
332590	78.1876	24.1146	25.0978	2.20672
365848	86.5259	26.5375	27.7161	2.54786
402432	95.778	29.7908	31.5711	2.67105
442674	106.645	33.1909	35.8039	2.93815
486940	118.197	39.1986	41.2123	3.2325
535634	130.31	42.931	45.0074	3.80402
589196	143.261	47.9841	50.3803	3.91181
648114	159.122	49.0134	51.4363	4.30388
712924	176.688	53.46	56.6179	4.73563
784216	195.569	59.4625	62.8667	5.37526
862636	217.139	66.9082	71.2056	5.81175
948898	239.327	78.7893	82.1148	6.41703
