2	0.023526	0.000673	0.000421	0.000381
20	0.007631	0.001396	0.001779	0.001071
22	0.002981	0.001343	0.001667	0.001019
24	0.002927	0.001033	0.001664	0.000941
26	0.002836	0.001104	0.001734	0.000978
28	0.003605	0.001134	0.001967	0.001131
30	0.00409	0.001737	0.002186	0.001546
32	0.003639	0.001666	0.002233	0.001533
34	0.003875	0.001644	0.002158	0.001634
36	0.003983	0.00165	0.002424	0.0015
38	0.003906	0.001612	0.005267	0.001723
40	0.00422	0.001547	0.002508	0.001551
44	0.004691	0.002049	0.002959	0.001774
48	0.005254	0.002011	0.00303	0.001801
52	0.005247	0.001972	0.003128	0.001835
56	0.006289	0.002121	0.003522	0.001937
60	0.00718	0.002917	0.004184	0.002466
66	0.008184	0.002935	0.004525	0.002549
72	0.008525	0.003314	0.004887	0.002823
78	0.008786	0.003257	0.005007	0.002948
84	0.009504	0.003434	0.005448	0.002913
92	0.010802	0.003743	0.005748	0.003398
100	0.011754	0.004078	0.006251	0.003711
110	0.012614	0.004463	0.006977	0.003876
120	0.015041	0.00626	0.007741	0.00557
132	0.01698	0.006235	0.008219	0.005779
144	0.017121	0.006943	0.009071	0.006478
158	0.017943	0.00738	0.010296	0.006917
172	0.019845	0.007669	0.011138	0.007265
188	0.022938	0.008094	0.012026	0.007591
206	0.02611	0.009173	0.013259	0.008301
226	0.030538	0.011019	0.015675	0.010231
248	0.032289	0.011447	0.016195	0.010442
272	0.035926	0.011966	0.017835	0.011116
298	0.040645	0.013161	0.019802	0.012597
326	0.044034	0.014256	0.021813	0.013293
358	0.050578	0.015978	0.02363	0.015055
392	0.055812	0.01691	0.025366	0.015816
430	0.060614	0.018771	0.028094	0.017598
472	0.071511	0.024838	0.031214	0.023854
518	0.092127	0.035656	0.035543	0.025994
568	0.087463	0.029237	0.037813	0.02807
624	0.092177	0.030621	0.041576	0.029674
686	0.105036	0.033241	0.047691	0.032582
754	0.116796	0.035988	0.063838	0.035372
828	0.131407	0.038745	0.056735	0.037482
910	0.148026	0.045237	0.064846	0.045225
1000	0.161856	0.048283	0.070411	0.047029
1100	0.181625	0.052224	0.077384	0.051489
1210	0.202371	0.057173	0.08384	0.056373
1330	0.226059	0.061487	0.094083	0.060894
1462	0.252519	0.072824	0.103627	0.07197
1608	0.278869	0.076722	0.113758	0.140227
1768	0.310749	0.084997	0.128065	0.083966
1944	0.353981	0.112163	0.135876	0.111639
2138	0.388678	0.120695	0.154067	0.11994
2350	0.423884	0.132997	0.169636	0.132121
2584	0.524029	0.048568	0.06076	0.044842
2842	0.164275	0.049543	0.067493	0.04939
3126	0.196473	0.053262	0.075019	0.052605
3438	0.203648	0.05833	0.084785	0.057916
3780	0.227595	0.067619	0.094878	0.0671
4158	0.252897	0.075234	0.103828	0.074883
4572	0.28114	0.08176	0.116185	0.081357
5028	0.417921	0.104072	0.127085	0.107097
5530	0.373177	0.1059	0.143879	0.105594
6082	0.389457	0.115511	0.159914	0.114907
6690	0.432374	0.124549	0.178347	0.12435
7358	0.502692	0.173223	0.390711	0.181047
8092	0.679697	0.203008	0.246753	0.202546
8900	0.690772	0.218155	0.302023	0.218414
9790	0.842001	0.243556	0.372591	0.282189
10768	1.05833	0.344675	0.340188	0.40937
11844	0.925281	0.283891	0.377371	0.283675
13028	0.890587	0.271505	0.540263	0.271727
14330	1.04825	0.293749	0.409819	0.293142
15762	1.30281	0.343905	0.459257	0.343343
17338	1.28957	0.443569	0.536061	0.379423
19070	1.39968	0.412413	0.55991	0.620638
20976	1.55268	0.447714	0.601712	0.446562
23072	1.74701	0.510046	0.695365	0.509125
25378	1.89278	0.560706	0.759876	0.763033
27914	2.14772	0.616172	0.914335	0.614985
30704	2.50674	0.822781	0.927715	0.906977
33774	2.838	0.886001	1.14284	0.865442
37150	3.13664	0.960686	1.1522	1.14934
40864	3.41144	1.05174	1.27826	1.22242
44950	3.72818	1.15316	1.43484	1.23409
49444	3.97728	1.27006	1.82889	1.24156
54388	4.45675	1.49696	1.81297	1.53242
59826	5.05607	1.8369	2.08135	1.70008
65808	5.58379	1.829	2.24647	1.88709
72388	6.25868	1.93185	2.65167	1.92215
79626	6.96967	2.15244	2.82863	2.23379
87588	7.84807	2.41748	3.13863	2.40454
96346	8.41089	2.66575	3.32523	2.64724
105980	9.04456	2.87211	3.6377	2.8474
116578	10.4867	3.58471	4.03381	3.62102
128234	11.2741	3.8893	4.61643	3.86651
141056	12.5461	4.17793	4.89269	4.1542
155160	13.761	4.6325	5.45676	4.62938
170676	15.4929	5.05556	6.11229	5.05032
187742	16.7875	5.53329	6.76374	5.5119
206516	18.6002	6.06337	7.45137	6.03493
227166	20.7016	6.63949	8.34836	6.64135
249882	23.2243	7.82362	9.73731	7.78929
274870	25.9207	8.58567	10.6227	10.0458
302356	28.6827	9.31217	11.5712	9.26736
332590	31.7911	10.2955	12.8749	10.2729
365848	35.825	11.6445	14	11.6255
402432	39.1908	13.0623	15.8613	12.7995
442674	43.1813	14.4861	17.6977	14.0544
486940	56.45	16.9867	19.4569	16.883
535634	53.7281	20.2919	21.5458	18.4988
589196	58.941	20.93	24.2436	20.9938
648114	64.6836	23.5568	27.45	23.3765
712924	71.9831	26.145	30.7963	26.3265
784216	81.7843	29.4051	34.9167	29.4734
862636	88.5057	33.6508	39.8014	33.682
948898	100.312	40.9064	47.8857	41.1819
