2	0.000593	0	0	0
20	0.001184	0	0.001184	0.000592
22	0.000592	0	0.001185	0
24	0.000593	0	0.001776	0
26	0.000592	0.000592	0.001185	0.000592
28	0.000593	0	0.001184	0.000592
30	0.000592	0	0.001185	0
32	0.000593	0	0.001184	0.000593
34	0.002369	0.000592	0.002369	0.000593
36	0.002369	0.000592	0.002369	0.000592
38	0.001777	0.000592	0.002369	0.000593
40	0.001777	0.001185	0.002369	0.000592
44	0.002369	0.000592	0.002961	0.000592
48	0.001776	0.001185	0.002961	0.000592
52	0.002962	0.000592	0.002961	0.000593
56	0.002962	0.000592	0.002961	0.000592
60	0.002961	0.001184	0.003554	0.001184
66	0.004146	0.001777	0.004738	0.001184
72	0.004146	0.001777	0.004738	0.001184
78	0.004146	0.001777	0.00533	0.001777
84	0.004146	0.001776	0.00533	0.001777
92	0.004738	0.001776	0.00533	0.001777
100	0.00533	0.001777	0.005923	0.002369
110	0.00533	0.002369	0.007107	0.002369
120	0.005923	0.002369	0.007699	0.001777
132	0.006515	0.002369	0.008292	0.002369
144	0.007107	0.002369	0.009476	0.002369
158	0.007107	0.002961	0.010069	0.002369
172	0.008291	0.002961	0.011253	0.002961
188	0.008883	0.002961	0.011845	0.002961
206	0.01066	0.003554	0.013029	0.003554
226	0.011253	0.003553	0.013622	0.003554
248	0.011845	0.004145	0.015399	0.003554
272	0.015991	0.005923	0.018359	0.005923
298	0.017175	0.006515	0.020136	0.005923
326	0.017767	0.007107	0.021913	0.007107
358	0.020729	0.008291	0.024282	0.007699
392	0.021913	0.008291	0.026059	0.008291
430	0.024283	0.008883	0.02902	0.009476
472	0.027243	0.010069	0.031389	0.009476
518	0.030204	0.011252	0.034943	0.011253
568	0.033758	0.011845	0.037904	0.011845
624	0.036719	0.01303	0.041458	0.013029
686	0.040865	0.014214	0.045604	0.014214
754	0.045604	0.015398	0.050342	0.015398
828	0.050933	0.017176	0.055079	0.016583
910	0.056856	0.01836	0.061002	0.01836
1000	0.062186	0.020729	0.066925	0.020136
1100	0.075808	0.028428	0.078769	0.028428
1210	0.082323	0.031389	0.08706	0.031981
1330	0.091206	0.034351	0.095352	0.03435
1462	0.100683	0.037312	0.104828	0.037903
1608	0.111935	0.04205	0.115489	0.04205
1768	0.12378	0.045604	0.126149	0.045011
1944	0.137994	0.049749	0.139178	0.049749
2138	0.153985	0.056264	0.153393	0.056264
2350	0.168791	0.061594	0.168791	0.061594
2584	0.188927	0.067517	0.185967	0.077585
2842	0.288425	0.13681	0.262367	0.073439
3126	0.234531	0.08173	0.225647	0.081138
3438	0.289018	0.08943	0.248152	0.088838
3780	0.287241	0.097722	0.273027	0.097129
4158	0.362457	0.137402	0.328698	0.162276
4572	0.381409	0.150431	0.360088	0.150432
5028	0.421089	0.199588	0.396215	0.164645
5530	0.464916	0.22624	0.43708	0.182413
6082	0.553754	0.216763	0.575074	0.229201
6690	0.567968	0.248744	0.527694	0.232162
7358	0.630746	0.25289	0.580997	0.261182
8092	0.703	0.302047	0.642591	0.293164
8900	0.7794	0.32633	0.761633	0.326921
9790	0.861131	0.362457	0.81079	0.353573
10768	0.99498	0.440633	0.887782	0.438857
11844	1.09092	0.465509	1.0015	0.416352
13028	1.17384	0.456625	1.06131	0.454848
14330	1.31006	0.601725	1.16614	0.497489
15762	1.467	0.551977	1.2834	0.541908
17338	1.68258	0.653843	1.49662	0.654436
19070	1.84012	0.717807	1.59967	0.717807
20976	2.07761	0.907326	1.82768	0.820266
23072	2.25588	1.05361	1.97278	0.922725
25378	2.5064	0.994387	2.1706	0.994387
27914	2.78417	1.04947	2.37255	1.04947
30704	3.09628	1.25853	2.63077	1.19516
33774	3.44275	1.41252	2.84991	1.27985
37150	3.74894	1.41725	3.17031	1.41725
40864	4.19372	1.59434	3.50138	1.60026
44950	4.73385	1.79689	3.86147	1.73055
49444	5.13777	1.96449	4.2411	1.91948
54388	5.70988	2.09656	4.77945	2.12499
59826	6.27903	2.33583	5.15613	2.32813
65808	7.43096	3.09154	6.06641	3.06489
72388	8.05933	3.23428	6.58167	3.25678
79626	8.88908	3.60443	7.24085	3.5689
87588	10.1766	3.93076	8.01728	3.91773
96346	10.9312	4.36606	8.81623	4.31217
105980	12.0416	4.94351	9.70342	4.72971
116578	13.3647	5.33558	10.7251	5.25148
128234	14.7772	5.91125	11.6922	5.7235
141056	16.3745	6.5645	13.081	6.50231
155160	18.0743	7.14845	14.4071	7.23255
170676	20.0263	8.04512	16.2122	7.7946
187742	22.4149	8.56985	17.5199	8.6427
206516	24.9142	9.55417	19.5733	9.40493
227166	27.3868	10.4656	21.1812	12.8151
249882	30.1911	11.4861	24.0554	11.598
274870	34.9344	14.4302	27.8245	14.2874
302356	38.4121	20.2111	32.3741	16.5161
332590	43.4166	18.2922	33.943	17.5164
365848	46.8849	19.164	36.3558	19.2203
402432	51.6116	21.3287	39.5581	20.9941
442674	57.1847	23.4661	44.9322	23.1451
486940	64.3823	26.3563	48.7262	25.8097
535634	70.473	28.1467	53.4114	27.9832
589196	78.9031	31.5385	58.8886	31.5835
648114	86.3316	34.3031	64.5505	34.0052
712924	95.2699	38.3351	72.0543	38.0822
784216	107.244	42.058	79.3117	41.6067
862636	117.994	50.3081	89.6234	49.6797
948898	130.343	55.1177	99.6051	55.3351
